Name	Value	Time
txRejected-total	0	2019-12-25T00:46:01.664Z
txExpired-average	0	2019-12-25T00:46:01.664Z
txExpired-total	0	2019-12-25T00:46:01.664Z
txProcessed-average	0	2019-12-25T00:46:01.664Z
txProcessed-total	0	2019-12-25T00:46:01.664Z
queueLength-average	0.4	2019-12-25T00:46:01.664Z
queueLength-value	0	2019-12-25T00:46:01.664Z
serverLoad-average	0.18310016666666662	2019-12-25T00:46:01.664Z
serverLoad-value	0.06272333333333333	2019-12-25T00:46:01.664Z
txTimeInQueue-average	0.31361666666666665	2019-12-25T00:46:01.664Z
txInjected-average	0.016666666666666666	2019-12-25T00:46:02.666Z
txInjected-total	1	2019-12-25T00:46:02.666Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:02.666Z
txApplied-total	10	2019-12-25T00:46:02.666Z
txRejected-average	0	2019-12-25T00:46:02.666Z
txRejected-total	0	2019-12-25T00:46:02.666Z
txExpired-average	0	2019-12-25T00:46:02.666Z
txExpired-total	0	2019-12-25T00:46:02.666Z
txProcessed-average	0	2019-12-25T00:46:02.666Z
txProcessed-total	0	2019-12-25T00:46:02.666Z
queueLength-average	0.4	2019-12-25T00:46:02.666Z
queueLength-value	0	2019-12-25T00:46:02.666Z
serverLoad-average	0.17899622222222217	2019-12-25T00:46:02.666Z
serverLoad-value	0.06272333333333333	2019-12-25T00:46:02.666Z
txTimeInQueue-average	0.31361666666666665	2019-12-25T00:46:02.666Z
txInjected-average	0.016666666666666666	2019-12-25T00:46:03.670Z
txInjected-total	1	2019-12-25T00:46:03.670Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:03.670Z
txApplied-total	10	2019-12-25T00:46:03.670Z
txRejected-average	0	2019-12-25T00:46:03.670Z
txRejected-total	0	2019-12-25T00:46:03.670Z
txExpired-average	0	2019-12-25T00:46:03.670Z
txExpired-total	0	2019-12-25T00:46:03.670Z
txProcessed-average	0	2019-12-25T00:46:03.670Z
txProcessed-total	0	2019-12-25T00:46:03.670Z
queueLength-average	0.4	2019-12-25T00:46:03.670Z
queueLength-value	0	2019-12-25T00:46:03.670Z
serverLoad-average	0.1748922777777777	2019-12-25T00:46:03.670Z
serverLoad-value	0.06272333333333333	2019-12-25T00:46:03.670Z
txTimeInQueue-average	0.31361666666666665	2019-12-25T00:46:03.670Z
txInjected-average	0.016666666666666666	2019-12-25T00:46:04.672Z
txInjected-total	1	2019-12-25T00:46:04.672Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:04.672Z
txApplied-total	10	2019-12-25T00:46:04.672Z
txRejected-average	0	2019-12-25T00:46:04.672Z
txRejected-total	0	2019-12-25T00:46:04.672Z
txExpired-average	0	2019-12-25T00:46:04.672Z
txExpired-total	0	2019-12-25T00:46:04.672Z
txProcessed-average	0	2019-12-25T00:46:04.672Z
txProcessed-total	0	2019-12-25T00:46:04.672Z
queueLength-average	0.4	2019-12-25T00:46:04.672Z
queueLength-value	0	2019-12-25T00:46:04.672Z
serverLoad-average	0.17078833333333326	2019-12-25T00:46:04.672Z
serverLoad-value	0.06272333333333333	2019-12-25T00:46:04.672Z
txTimeInQueue-average	0.31361666666666665	2019-12-25T00:46:04.672Z
txInjected-average	0.016666666666666666	2019-12-25T00:46:05.676Z
txInjected-total	1	2019-12-25T00:46:05.676Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:05.676Z
txApplied-total	10	2019-12-25T00:46:05.676Z
txRejected-average	0	2019-12-25T00:46:05.676Z
txRejected-total	0	2019-12-25T00:46:05.676Z
txExpired-average	0	2019-12-25T00:46:05.676Z
txExpired-total	0	2019-12-25T00:46:05.676Z
txProcessed-average	0	2019-12-25T00:46:05.676Z
txProcessed-total	0	2019-12-25T00:46:05.676Z
queueLength-average	0.4	2019-12-25T00:46:05.676Z
queueLength-value	0	2019-12-25T00:46:05.676Z
serverLoad-average	0.1666843888888888	2019-12-25T00:46:05.676Z
serverLoad-value	0.06272333333333333	2019-12-25T00:46:05.676Z
txTimeInQueue-average	0.31361666666666665	2019-12-25T00:46:05.676Z
txInjected-average	0.016666666666666666	2019-12-25T00:46:06.682Z
txInjected-total	1	2019-12-25T00:46:06.682Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:06.682Z
txApplied-total	10	2019-12-25T00:46:06.682Z
txRejected-average	0	2019-12-25T00:46:06.682Z
txRejected-total	0	2019-12-25T00:46:06.682Z
txExpired-average	0	2019-12-25T00:46:06.682Z
txExpired-total	0	2019-12-25T00:46:06.682Z
txProcessed-average	0	2019-12-25T00:46:06.682Z
txProcessed-total	0	2019-12-25T00:46:06.682Z
queueLength-average	0.4	2019-12-25T00:46:06.682Z
queueLength-value	0	2019-12-25T00:46:06.682Z
serverLoad-average	0.1625804444444444	2019-12-25T00:46:06.682Z
serverLoad-value	0.06272333333333333	2019-12-25T00:46:06.682Z
txTimeInQueue-average	0.31361666666666665	2019-12-25T00:46:06.682Z
txInjected-average	0.05	2019-12-25T00:46:07.682Z
txInjected-total	3	2019-12-25T00:46:07.682Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:07.682Z
txApplied-total	10	2019-12-25T00:46:07.682Z
txRejected-average	0	2019-12-25T00:46:07.682Z
txRejected-total	0	2019-12-25T00:46:07.682Z
txExpired-average	0	2019-12-25T00:46:07.682Z
txExpired-total	0	2019-12-25T00:46:07.682Z
txProcessed-average	0	2019-12-25T00:46:07.682Z
txProcessed-total	0	2019-12-25T00:46:07.682Z
queueLength-average	0.45	2019-12-25T00:46:07.682Z
queueLength-value	3	2019-12-25T00:46:07.682Z
serverLoad-average	0.15847649999999996	2019-12-25T00:46:07.682Z
serverLoad-value	0.06272333333333333	2019-12-25T00:46:07.682Z
txTimeInQueue-average	0.32453333333333334	2019-12-25T00:46:07.682Z
txInjected-average	0.05	2019-12-25T00:46:08.684Z
txInjected-total	3	2019-12-25T00:46:08.684Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:08.684Z
txApplied-total	10	2019-12-25T00:46:08.684Z
txRejected-average	0	2019-12-25T00:46:08.684Z
txRejected-total	0	2019-12-25T00:46:08.684Z
txExpired-average	0	2019-12-25T00:46:08.684Z
txExpired-total	0	2019-12-25T00:46:08.684Z
txProcessed-average	0	2019-12-25T00:46:08.684Z
txProcessed-total	0	2019-12-25T00:46:08.684Z
queueLength-average	0.5	2019-12-25T00:46:08.684Z
queueLength-value	3	2019-12-25T00:46:08.684Z
serverLoad-average	0.15440894444444442	2019-12-25T00:46:08.684Z
serverLoad-value	0.06490666666666667	2019-12-25T00:46:08.684Z
txTimeInQueue-average	0.35214999999999996	2019-12-25T00:46:08.684Z
txInjected-average	0.05	2019-12-25T00:46:09.684Z
txInjected-total	3	2019-12-25T00:46:09.684Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:09.684Z
txApplied-total	10	2019-12-25T00:46:09.684Z
txRejected-average	0	2019-12-25T00:46:09.684Z
txRejected-total	0	2019-12-25T00:46:09.684Z
txExpired-average	0	2019-12-25T00:46:09.684Z
txExpired-total	0	2019-12-25T00:46:09.684Z
txProcessed-average	0	2019-12-25T00:46:09.684Z
txProcessed-total	0	2019-12-25T00:46:09.684Z
queueLength-average	0.55	2019-12-25T00:46:09.684Z
queueLength-value	3	2019-12-25T00:46:09.684Z
serverLoad-average	0.15043344444444443	2019-12-25T00:46:09.684Z
serverLoad-value	0.07042999999999999	2019-12-25T00:46:09.684Z
txTimeInQueue-average	0.39643333333333336	2019-12-25T00:46:09.684Z
txInjected-average	0.05	2019-12-25T00:46:10.684Z
txInjected-total	3	2019-12-25T00:46:10.684Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:10.684Z
txApplied-total	10	2019-12-25T00:46:10.684Z
txRejected-average	0	2019-12-25T00:46:10.684Z
txRejected-total	0	2019-12-25T00:46:10.684Z
txExpired-average	0	2019-12-25T00:46:10.684Z
txExpired-total	0	2019-12-25T00:46:10.684Z
txProcessed-average	0	2019-12-25T00:46:10.684Z
txProcessed-total	0	2019-12-25T00:46:10.684Z
queueLength-average	0.6	2019-12-25T00:46:10.684Z
queueLength-value	3	2019-12-25T00:46:10.684Z
serverLoad-average	0.14664394444444442	2019-12-25T00:46:10.684Z
serverLoad-value	0.07928666666666667	2019-12-25T00:46:10.684Z
txTimeInQueue-average	0.4573833333333333	2019-12-25T00:46:10.684Z
txInjected-average	0.05	2019-12-25T00:46:11.686Z
txInjected-total	3	2019-12-25T00:46:11.686Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:11.686Z
txApplied-total	10	2019-12-25T00:46:11.686Z
txRejected-average	0	2019-12-25T00:46:11.686Z
txRejected-total	0	2019-12-25T00:46:11.686Z
txExpired-average	0	2019-12-25T00:46:11.686Z
txExpired-total	0	2019-12-25T00:46:11.686Z
txProcessed-average	0	2019-12-25T00:46:11.686Z
txProcessed-total	0	2019-12-25T00:46:11.686Z
queueLength-average	0.65	2019-12-25T00:46:11.686Z
queueLength-value	3	2019-12-25T00:46:11.686Z
serverLoad-average	0.14315155555555556	2019-12-25T00:46:11.686Z
serverLoad-value	0.09147666666666666	2019-12-25T00:46:11.686Z
txTimeInQueue-average	0.5350333333333332	2019-12-25T00:46:11.686Z
txInjected-average	0.05	2019-12-25T00:46:12.686Z
txInjected-total	3	2019-12-25T00:46:12.686Z
txApplied-average	0.03333333333333333	2019-12-25T00:46:12.686Z
txApplied-total	10	2019-12-25T00:46:12.686Z
txRejected-average	0	2019-12-25T00:46:12.686Z
txRejected-total	0	2019-12-25T00:46:12.686Z
txExpired-average	0	2019-12-25T00:46:12.686Z
txExpired-total	0	2019-12-25T00:46:12.686Z
txProcessed-average	0	2019-12-25T00:46:12.686Z
txProcessed-total	0	2019-12-25T00:46:12.686Z
queueLength-average	0.7	2019-12-25T00:46:12.686Z
queueLength-value	3	2019-12-25T00:46:12.686Z
serverLoad-average	0.14006750000000004	2019-12-25T00:46:12.686Z
serverLoad-value	0.10700666666666665	2019-12-25T00:46:12.686Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:12.686Z
txInjected-average	0.05	2019-12-25T00:46:13.692Z
txInjected-total	3	2019-12-25T00:46:13.692Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:13.692Z
txApplied-total	13	2019-12-25T00:46:13.692Z
txRejected-average	0	2019-12-25T00:46:13.692Z
txRejected-total	0	2019-12-25T00:46:13.692Z
txExpired-average	0	2019-12-25T00:46:13.692Z
txExpired-total	0	2019-12-25T00:46:13.692Z
txProcessed-average	0	2019-12-25T00:46:13.692Z
txProcessed-total	0	2019-12-25T00:46:13.692Z
queueLength-average	0.7	2019-12-25T00:46:13.692Z
queueLength-value	0	2019-12-25T00:46:13.692Z
serverLoad-average	0.13750288888888892	2019-12-25T00:46:13.692Z
serverLoad-value	0.12587	2019-12-25T00:46:13.692Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:13.692Z
txInjected-average	0.05	2019-12-25T00:46:14.693Z
txInjected-total	3	2019-12-25T00:46:14.693Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:14.693Z
txApplied-total	13	2019-12-25T00:46:14.693Z
txRejected-average	0	2019-12-25T00:46:14.693Z
txRejected-total	0	2019-12-25T00:46:14.693Z
txExpired-average	0	2019-12-25T00:46:14.693Z
txExpired-total	0	2019-12-25T00:46:14.693Z
txProcessed-average	0	2019-12-25T00:46:14.693Z
txProcessed-total	0	2019-12-25T00:46:14.693Z
queueLength-average	0.7	2019-12-25T00:46:14.693Z
queueLength-value	0	2019-12-25T00:46:14.693Z
serverLoad-average	0.13519888888888895	2019-12-25T00:46:14.693Z
serverLoad-value	0.12587	2019-12-25T00:46:14.693Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:14.693Z
txInjected-average	0.05	2019-12-25T00:46:15.693Z
txInjected-total	3	2019-12-25T00:46:15.693Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:15.693Z
txApplied-total	13	2019-12-25T00:46:15.693Z
txRejected-average	0	2019-12-25T00:46:15.693Z
txRejected-total	0	2019-12-25T00:46:15.693Z
txExpired-average	0	2019-12-25T00:46:15.693Z
txExpired-total	0	2019-12-25T00:46:15.693Z
txProcessed-average	0	2019-12-25T00:46:15.693Z
txProcessed-total	0	2019-12-25T00:46:15.693Z
queueLength-average	0.7	2019-12-25T00:46:15.693Z
queueLength-value	0	2019-12-25T00:46:15.693Z
serverLoad-average	0.13321105555555562	2019-12-25T00:46:15.693Z
serverLoad-value	0.12587	2019-12-25T00:46:15.693Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:15.693Z
txInjected-average	0.05	2019-12-25T00:46:16.696Z
txInjected-total	3	2019-12-25T00:46:16.696Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:16.696Z
txApplied-total	13	2019-12-25T00:46:16.696Z
txRejected-average	0	2019-12-25T00:46:16.696Z
txRejected-total	0	2019-12-25T00:46:16.696Z
txExpired-average	0	2019-12-25T00:46:16.696Z
txExpired-total	0	2019-12-25T00:46:16.696Z
txProcessed-average	0	2019-12-25T00:46:16.696Z
txProcessed-total	0	2019-12-25T00:46:16.696Z
queueLength-average	0.7	2019-12-25T00:46:16.696Z
queueLength-value	0	2019-12-25T00:46:16.696Z
serverLoad-average	0.1312232222222223	2019-12-25T00:46:16.696Z
serverLoad-value	0.12587	2019-12-25T00:46:16.696Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:16.696Z
txInjected-average	0.05	2019-12-25T00:46:17.700Z
txInjected-total	3	2019-12-25T00:46:17.700Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:17.700Z
txApplied-total	13	2019-12-25T00:46:17.700Z
txRejected-average	0	2019-12-25T00:46:17.700Z
txRejected-total	0	2019-12-25T00:46:17.700Z
txExpired-average	0	2019-12-25T00:46:17.700Z
txExpired-total	0	2019-12-25T00:46:17.700Z
txProcessed-average	0	2019-12-25T00:46:17.700Z
txProcessed-total	0	2019-12-25T00:46:17.700Z
queueLength-average	0.7	2019-12-25T00:46:17.700Z
queueLength-value	0	2019-12-25T00:46:17.700Z
serverLoad-average	0.12923538888888894	2019-12-25T00:46:17.700Z
serverLoad-value	0.12587	2019-12-25T00:46:17.700Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:17.700Z
txInjected-average	0.05	2019-12-25T00:46:18.702Z
txInjected-total	3	2019-12-25T00:46:18.702Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:18.702Z
txApplied-total	13	2019-12-25T00:46:18.702Z
txRejected-average	0	2019-12-25T00:46:18.702Z
txRejected-total	0	2019-12-25T00:46:18.702Z
txExpired-average	0	2019-12-25T00:46:18.702Z
txExpired-total	0	2019-12-25T00:46:18.702Z
txProcessed-average	0	2019-12-25T00:46:18.702Z
txProcessed-total	0	2019-12-25T00:46:18.702Z
queueLength-average	0.7	2019-12-25T00:46:18.702Z
queueLength-value	0	2019-12-25T00:46:18.702Z
serverLoad-average	0.1272475555555556	2019-12-25T00:46:18.702Z
serverLoad-value	0.12587	2019-12-25T00:46:18.702Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:18.702Z
txInjected-average	0.05	2019-12-25T00:46:19.705Z
txInjected-total	3	2019-12-25T00:46:19.705Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:19.705Z
txApplied-total	13	2019-12-25T00:46:19.705Z
txRejected-average	0	2019-12-25T00:46:19.705Z
txRejected-total	0	2019-12-25T00:46:19.705Z
txExpired-average	0	2019-12-25T00:46:19.705Z
txExpired-total	0	2019-12-25T00:46:19.705Z
txProcessed-average	0	2019-12-25T00:46:19.705Z
txProcessed-total	0	2019-12-25T00:46:19.705Z
queueLength-average	0.7	2019-12-25T00:46:19.705Z
queueLength-value	0	2019-12-25T00:46:19.705Z
serverLoad-average	0.1252597222222223	2019-12-25T00:46:19.705Z
serverLoad-value	0.12587	2019-12-25T00:46:19.705Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:19.705Z
txInjected-average	0.05	2019-12-25T00:46:20.706Z
txInjected-total	3	2019-12-25T00:46:20.706Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:20.706Z
txApplied-total	13	2019-12-25T00:46:20.706Z
txRejected-average	0	2019-12-25T00:46:20.706Z
txRejected-total	0	2019-12-25T00:46:20.706Z
txExpired-average	0	2019-12-25T00:46:20.706Z
txExpired-total	0	2019-12-25T00:46:20.706Z
txProcessed-average	0	2019-12-25T00:46:20.706Z
txProcessed-total	0	2019-12-25T00:46:20.706Z
queueLength-average	0.7	2019-12-25T00:46:20.706Z
queueLength-value	0	2019-12-25T00:46:20.706Z
serverLoad-average	0.12327188888888893	2019-12-25T00:46:20.706Z
serverLoad-value	0.12587	2019-12-25T00:46:20.706Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:20.706Z
txInjected-average	0.05	2019-12-25T00:46:21.710Z
txInjected-total	3	2019-12-25T00:46:21.710Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:21.710Z
txApplied-total	13	2019-12-25T00:46:21.710Z
txRejected-average	0	2019-12-25T00:46:21.710Z
txRejected-total	0	2019-12-25T00:46:21.710Z
txExpired-average	0	2019-12-25T00:46:21.710Z
txExpired-total	0	2019-12-25T00:46:21.710Z
txProcessed-average	0	2019-12-25T00:46:21.710Z
txProcessed-total	0	2019-12-25T00:46:21.710Z
queueLength-average	0.7	2019-12-25T00:46:21.710Z
queueLength-value	0	2019-12-25T00:46:21.710Z
serverLoad-average	0.12128405555555562	2019-12-25T00:46:21.710Z
serverLoad-value	0.12587	2019-12-25T00:46:21.710Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:21.710Z
txInjected-average	0.05	2019-12-25T00:46:22.713Z
txInjected-total	3	2019-12-25T00:46:22.713Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:22.713Z
txApplied-total	13	2019-12-25T00:46:22.713Z
txRejected-average	0	2019-12-25T00:46:22.713Z
txRejected-total	0	2019-12-25T00:46:22.713Z
txExpired-average	0	2019-12-25T00:46:22.713Z
txExpired-total	0	2019-12-25T00:46:22.713Z
txProcessed-average	0	2019-12-25T00:46:22.713Z
txProcessed-total	0	2019-12-25T00:46:22.713Z
queueLength-average	0.7	2019-12-25T00:46:22.713Z
queueLength-value	0	2019-12-25T00:46:22.713Z
serverLoad-average	0.11929622222222228	2019-12-25T00:46:22.713Z
serverLoad-value	0.12587	2019-12-25T00:46:22.713Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:22.713Z
txInjected-average	0.05	2019-12-25T00:46:23.716Z
txInjected-total	3	2019-12-25T00:46:23.716Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:23.716Z
txApplied-total	13	2019-12-25T00:46:23.716Z
txRejected-average	0	2019-12-25T00:46:23.716Z
txRejected-total	0	2019-12-25T00:46:23.716Z
txExpired-average	0	2019-12-25T00:46:23.716Z
txExpired-total	0	2019-12-25T00:46:23.716Z
txProcessed-average	0	2019-12-25T00:46:23.716Z
txProcessed-total	0	2019-12-25T00:46:23.716Z
queueLength-average	0.7	2019-12-25T00:46:23.716Z
queueLength-value	0	2019-12-25T00:46:23.716Z
serverLoad-average	0.11733255555555559	2019-12-25T00:46:23.716Z
serverLoad-value	0.12587	2019-12-25T00:46:23.716Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:23.716Z
txInjected-average	0.05	2019-12-25T00:46:24.720Z
txInjected-total	3	2019-12-25T00:46:24.720Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:24.720Z
txApplied-total	13	2019-12-25T00:46:24.720Z
txRejected-average	0	2019-12-25T00:46:24.720Z
txRejected-total	0	2019-12-25T00:46:24.720Z
txExpired-average	0	2019-12-25T00:46:24.720Z
txExpired-total	0	2019-12-25T00:46:24.720Z
txProcessed-average	0	2019-12-25T00:46:24.720Z
txProcessed-total	0	2019-12-25T00:46:24.720Z
queueLength-average	0.7	2019-12-25T00:46:24.720Z
queueLength-value	0	2019-12-25T00:46:24.720Z
serverLoad-average	0.11544861111111117	2019-12-25T00:46:24.720Z
serverLoad-value	0.12587	2019-12-25T00:46:24.720Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:24.720Z
txInjected-average	0.05	2019-12-25T00:46:25.723Z
txInjected-total	3	2019-12-25T00:46:25.723Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:25.723Z
txApplied-total	13	2019-12-25T00:46:25.723Z
txRejected-average	0	2019-12-25T00:46:25.723Z
txRejected-total	0	2019-12-25T00:46:25.723Z
txExpired-average	0	2019-12-25T00:46:25.723Z
txExpired-total	0	2019-12-25T00:46:25.723Z
txProcessed-average	0	2019-12-25T00:46:25.723Z
txProcessed-total	0	2019-12-25T00:46:25.723Z
queueLength-average	0.7	2019-12-25T00:46:25.723Z
queueLength-value	0	2019-12-25T00:46:25.723Z
serverLoad-average	0.11370005555555561	2019-12-25T00:46:25.723Z
serverLoad-value	0.12587	2019-12-25T00:46:25.723Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:25.723Z
txInjected-average	0.05	2019-12-25T00:46:26.725Z
txInjected-total	3	2019-12-25T00:46:26.725Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:26.725Z
txApplied-total	13	2019-12-25T00:46:26.725Z
txRejected-average	0	2019-12-25T00:46:26.725Z
txRejected-total	0	2019-12-25T00:46:26.725Z
txExpired-average	0	2019-12-25T00:46:26.725Z
txExpired-total	0	2019-12-25T00:46:26.725Z
txProcessed-average	0	2019-12-25T00:46:26.725Z
txProcessed-total	0	2019-12-25T00:46:26.725Z
queueLength-average	0.7	2019-12-25T00:46:26.725Z
queueLength-value	0	2019-12-25T00:46:26.725Z
serverLoad-average	0.11214250000000005	2019-12-25T00:46:26.725Z
serverLoad-value	0.12587	2019-12-25T00:46:26.725Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:26.725Z
txInjected-average	0.05	2019-12-25T00:46:27.730Z
txInjected-total	3	2019-12-25T00:46:27.730Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:27.730Z
txApplied-total	13	2019-12-25T00:46:27.730Z
txRejected-average	0	2019-12-25T00:46:27.730Z
txRejected-total	0	2019-12-25T00:46:27.730Z
txExpired-average	0	2019-12-25T00:46:27.730Z
txExpired-total	0	2019-12-25T00:46:27.730Z
txProcessed-average	0	2019-12-25T00:46:27.730Z
txProcessed-total	0	2019-12-25T00:46:27.730Z
queueLength-average	0.7	2019-12-25T00:46:27.730Z
queueLength-value	0	2019-12-25T00:46:27.730Z
serverLoad-average	0.11083150000000004	2019-12-25T00:46:27.730Z
serverLoad-value	0.12587	2019-12-25T00:46:27.730Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:27.730Z
txInjected-average	0.05	2019-12-25T00:46:28.735Z
txInjected-total	3	2019-12-25T00:46:28.735Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:28.735Z
txApplied-total	13	2019-12-25T00:46:28.735Z
txRejected-average	0	2019-12-25T00:46:28.735Z
txRejected-total	0	2019-12-25T00:46:28.735Z
txExpired-average	0	2019-12-25T00:46:28.735Z
txExpired-total	0	2019-12-25T00:46:28.735Z
txProcessed-average	0	2019-12-25T00:46:28.735Z
txProcessed-total	0	2019-12-25T00:46:28.735Z
queueLength-average	0.7	2019-12-25T00:46:28.735Z
queueLength-value	0	2019-12-25T00:46:28.735Z
serverLoad-average	0.10982272222222227	2019-12-25T00:46:28.735Z
serverLoad-value	0.12587	2019-12-25T00:46:28.735Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:28.735Z
txInjected-average	0.05	2019-12-25T00:46:29.741Z
txInjected-total	3	2019-12-25T00:46:29.741Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:29.741Z
txApplied-total	13	2019-12-25T00:46:29.741Z
txRejected-average	0	2019-12-25T00:46:29.741Z
txRejected-total	0	2019-12-25T00:46:29.741Z
txExpired-average	0	2019-12-25T00:46:29.741Z
txExpired-total	0	2019-12-25T00:46:29.741Z
txProcessed-average	0	2019-12-25T00:46:29.741Z
txProcessed-total	0	2019-12-25T00:46:29.741Z
queueLength-average	0.7	2019-12-25T00:46:29.741Z
queueLength-value	0	2019-12-25T00:46:29.741Z
serverLoad-average	0.10881394444444448	2019-12-25T00:46:29.741Z
serverLoad-value	0.12587	2019-12-25T00:46:29.741Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:29.741Z
txInjected-average	0.05	2019-12-25T00:46:30.744Z
txInjected-total	3	2019-12-25T00:46:30.744Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:30.744Z
txApplied-total	13	2019-12-25T00:46:30.744Z
txRejected-average	0	2019-12-25T00:46:30.744Z
txRejected-total	0	2019-12-25T00:46:30.744Z
txExpired-average	0	2019-12-25T00:46:30.744Z
txExpired-total	0	2019-12-25T00:46:30.744Z
txProcessed-average	0	2019-12-25T00:46:30.744Z
txProcessed-total	0	2019-12-25T00:46:30.744Z
queueLength-average	0.7	2019-12-25T00:46:30.744Z
queueLength-value	0	2019-12-25T00:46:30.744Z
serverLoad-average	0.10780516666666669	2019-12-25T00:46:30.744Z
serverLoad-value	0.12587	2019-12-25T00:46:30.744Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:30.744Z
txInjected-average	0.05	2019-12-25T00:46:31.745Z
txInjected-total	3	2019-12-25T00:46:31.745Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:31.745Z
txApplied-total	13	2019-12-25T00:46:31.745Z
txRejected-average	0	2019-12-25T00:46:31.745Z
txRejected-total	0	2019-12-25T00:46:31.745Z
txExpired-average	0	2019-12-25T00:46:31.745Z
txExpired-total	0	2019-12-25T00:46:31.745Z
txProcessed-average	0	2019-12-25T00:46:31.745Z
txProcessed-total	0	2019-12-25T00:46:31.745Z
queueLength-average	0.7	2019-12-25T00:46:31.745Z
queueLength-value	0	2019-12-25T00:46:31.745Z
serverLoad-average	0.10682738888888892	2019-12-25T00:46:31.745Z
serverLoad-value	0.12587	2019-12-25T00:46:31.745Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:31.745Z
txInjected-average	0.05	2019-12-25T00:46:32.749Z
txInjected-total	3	2019-12-25T00:46:32.749Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:32.749Z
txApplied-total	13	2019-12-25T00:46:32.749Z
txRejected-average	0	2019-12-25T00:46:32.749Z
txRejected-total	0	2019-12-25T00:46:32.749Z
txExpired-average	0	2019-12-25T00:46:32.749Z
txExpired-total	0	2019-12-25T00:46:32.749Z
txProcessed-average	0	2019-12-25T00:46:32.749Z
txProcessed-total	0	2019-12-25T00:46:32.749Z
queueLength-average	0.7	2019-12-25T00:46:32.749Z
queueLength-value	0	2019-12-25T00:46:32.749Z
serverLoad-average	0.10593622222222225	2019-12-25T00:46:32.749Z
serverLoad-value	0.12587	2019-12-25T00:46:32.749Z
txTimeInQueue-average	0.6293500000000001	2019-12-25T00:46:32.749Z
txInjected-average	0.05	2019-12-25T00:46:33.753Z
txInjected-total	3	2019-12-25T00:46:33.753Z
txApplied-average	0.08333333333333333	2019-12-25T00:46:33.753Z
txApplied-total	13	2019-12-25T00:46:33.753Z
txRejected-average	0	2019-12-25T00:46:33.753Z
txRejected-total	0	2019-12-25T00:46:33.753Z
txExpired-average	0	2019-12-25T00:46:33.753Z
txExpired-total	0	2019-12-25T00:46:33.753Z
txProcessed-average	0	2019-12-25T00:46:33.753Z
txProcessed-total	0	2019-12-25T00:46:33.753Z
queueLength-average	0.7	2019-12-25T00:46:33.753Z
queueLength-value	0	2019-12-25T00:46:33.753Z
serverLoad-average	0.10518722222222225	2019-12-25T00:46:33.753Z
serverLoad-value	0.12587	2019-12-25T00:46:33.753Z
