Name	Value	Time
queueLength-value	0	2019-12-25T00:53:33.641Z
serverLoad-average	0.10427611111111107	2019-12-25T00:53:33.641Z
serverLoad-value	0.18128333333333332	2019-12-25T00:53:33.641Z
txTimeInQueue-average	0.9064166666666666	2019-12-25T00:53:33.641Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:34.642Z
txInjected-total	8	2019-12-25T00:53:34.642Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:34.642Z
txApplied-total	33	2019-12-25T00:53:34.642Z
txRejected-average	0	2019-12-25T00:53:34.642Z
txRejected-total	0	2019-12-25T00:53:34.642Z
txExpired-average	0	2019-12-25T00:53:34.642Z
txExpired-total	0	2019-12-25T00:53:34.642Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:34.642Z
txProcessed-total	31	2019-12-25T00:53:34.642Z
queueLength-average	0.4	2019-12-25T00:53:34.642Z
queueLength-value	0	2019-12-25T00:53:34.642Z
serverLoad-average	0.10635222222222218	2019-12-25T00:53:34.642Z
serverLoad-value	0.18128333333333332	2019-12-25T00:53:34.642Z
txTimeInQueue-average	0.9064166666666666	2019-12-25T00:53:34.642Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:35.642Z
txInjected-total	8	2019-12-25T00:53:35.642Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:35.642Z
txApplied-total	33	2019-12-25T00:53:35.642Z
txRejected-average	0	2019-12-25T00:53:35.642Z
txRejected-total	0	2019-12-25T00:53:35.642Z
txExpired-average	0	2019-12-25T00:53:35.642Z
txExpired-total	0	2019-12-25T00:53:35.642Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:35.642Z
txProcessed-total	31	2019-12-25T00:53:35.642Z
queueLength-average	0.4	2019-12-25T00:53:35.642Z
queueLength-value	0	2019-12-25T00:53:35.642Z
serverLoad-average	0.1084283333333333	2019-12-25T00:53:35.642Z
serverLoad-value	0.18128333333333332	2019-12-25T00:53:35.642Z
txTimeInQueue-average	0.9064166666666666	2019-12-25T00:53:35.642Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:36.646Z
txInjected-total	8	2019-12-25T00:53:36.646Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:36.646Z
txApplied-total	33	2019-12-25T00:53:36.646Z
txRejected-average	0	2019-12-25T00:53:36.646Z
txRejected-total	0	2019-12-25T00:53:36.646Z
txExpired-average	0	2019-12-25T00:53:36.646Z
txExpired-total	0	2019-12-25T00:53:36.646Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:36.646Z
txProcessed-total	31	2019-12-25T00:53:36.646Z
queueLength-average	0.4	2019-12-25T00:53:36.646Z
queueLength-value	0	2019-12-25T00:53:36.646Z
serverLoad-average	0.11050444444444439	2019-12-25T00:53:36.646Z
serverLoad-value	0.18128333333333332	2019-12-25T00:53:36.646Z
txTimeInQueue-average	0.9064166666666666	2019-12-25T00:53:36.646Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:37.648Z
txInjected-total	8	2019-12-25T00:53:37.648Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:37.648Z
txApplied-total	33	2019-12-25T00:53:37.648Z
txRejected-average	0	2019-12-25T00:53:37.648Z
txRejected-total	0	2019-12-25T00:53:37.648Z
txExpired-average	0	2019-12-25T00:53:37.648Z
txExpired-total	0	2019-12-25T00:53:37.648Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:37.648Z
txProcessed-total	31	2019-12-25T00:53:37.648Z
queueLength-average	0.36666666666666664	2019-12-25T00:53:37.648Z
queueLength-value	0	2019-12-25T00:53:37.648Z
serverLoad-average	0.1125805555555555	2019-12-25T00:53:37.648Z
serverLoad-value	0.18128333333333332	2019-12-25T00:53:37.648Z
txTimeInQueue-average	0.89875	2019-12-25T00:53:37.648Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:38.650Z
txInjected-total	8	2019-12-25T00:53:38.650Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:38.650Z
txApplied-total	33	2019-12-25T00:53:38.650Z
txRejected-average	0	2019-12-25T00:53:38.650Z
txRejected-total	0	2019-12-25T00:53:38.650Z
txExpired-average	0	2019-12-25T00:53:38.650Z
txExpired-total	0	2019-12-25T00:53:38.650Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:38.650Z
txProcessed-total	31	2019-12-25T00:53:38.650Z
queueLength-average	0.3333333333333333	2019-12-25T00:53:38.650Z
queueLength-value	0	2019-12-25T00:53:38.650Z
serverLoad-average	0.11462411111111107	2019-12-25T00:53:38.650Z
serverLoad-value	0.17975000000000002	2019-12-25T00:53:38.650Z
txTimeInQueue-average	0.8744333333333333	2019-12-25T00:53:38.650Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:39.654Z
txInjected-total	8	2019-12-25T00:53:39.654Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:39.654Z
txApplied-total	33	2019-12-25T00:53:39.654Z
txRejected-average	0	2019-12-25T00:53:39.654Z
txRejected-total	0	2019-12-25T00:53:39.654Z
txExpired-average	0	2019-12-25T00:53:39.654Z
txExpired-total	0	2019-12-25T00:53:39.654Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:39.654Z
txProcessed-total	31	2019-12-25T00:53:39.654Z
queueLength-average	0.3	2019-12-25T00:53:39.654Z
queueLength-value	0	2019-12-25T00:53:39.654Z
serverLoad-average	0.11657966666666662	2019-12-25T00:53:39.654Z
serverLoad-value	0.17488666666666666	2019-12-25T00:53:39.654Z
txTimeInQueue-average	0.8334333333333332	2019-12-25T00:53:39.654Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:40.658Z
txInjected-total	8	2019-12-25T00:53:40.658Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:40.658Z
txApplied-total	33	2019-12-25T00:53:40.658Z
txRejected-average	0	2019-12-25T00:53:40.658Z
txRejected-total	0	2019-12-25T00:53:40.658Z
txExpired-average	0	2019-12-25T00:53:40.658Z
txExpired-total	0	2019-12-25T00:53:40.658Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:40.658Z
txProcessed-total	31	2019-12-25T00:53:40.658Z
queueLength-average	0.26666666666666666	2019-12-25T00:53:40.658Z
queueLength-value	0	2019-12-25T00:53:40.658Z
serverLoad-average	0.11839161111111109	2019-12-25T00:53:40.658Z
serverLoad-value	0.16668666666666665	2019-12-25T00:53:40.658Z
txTimeInQueue-average	0.7757333333333334	2019-12-25T00:53:40.658Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:41.663Z
txInjected-total	8	2019-12-25T00:53:41.663Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:41.663Z
txApplied-total	33	2019-12-25T00:53:41.663Z
txRejected-average	0	2019-12-25T00:53:41.663Z
txRejected-total	0	2019-12-25T00:53:41.663Z
txExpired-average	0	2019-12-25T00:53:41.663Z
txExpired-total	0	2019-12-25T00:53:41.663Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:41.663Z
txProcessed-total	31	2019-12-25T00:53:41.663Z
queueLength-average	0.23333333333333334	2019-12-25T00:53:41.663Z
queueLength-value	0	2019-12-25T00:53:41.663Z
serverLoad-average	0.12000427777777774	2019-12-25T00:53:41.663Z
serverLoad-value	0.15514666666666668	2019-12-25T00:53:41.663Z
txTimeInQueue-average	0.7013666666666667	2019-12-25T00:53:41.663Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:42.664Z
txInjected-total	8	2019-12-25T00:53:42.664Z
txApplied-average	0.06666666666666667	2019-12-25T00:53:42.664Z
txApplied-total	33	2019-12-25T00:53:42.664Z
txRejected-average	0	2019-12-25T00:53:42.664Z
txRejected-total	0	2019-12-25T00:53:42.664Z
txExpired-average	0	2019-12-25T00:53:42.664Z
txExpired-total	0	2019-12-25T00:53:42.664Z
txProcessed-average	0.06666666666666667	2019-12-25T00:53:42.664Z
txProcessed-total	31	2019-12-25T00:53:42.664Z
queueLength-average	0.2	2019-12-25T00:53:42.664Z
queueLength-value	0	2019-12-25T00:53:42.664Z
serverLoad-average	0.12136211111111107	2019-12-25T00:53:42.664Z
serverLoad-value	0.14027333333333333	2019-12-25T00:53:42.664Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:42.664Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:43.669Z
txInjected-total	8	2019-12-25T00:53:43.669Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:43.669Z
txApplied-total	33	2019-12-25T00:53:43.669Z
txRejected-average	0	2019-12-25T00:53:43.669Z
txRejected-total	0	2019-12-25T00:53:43.669Z
txExpired-average	0	2019-12-25T00:53:43.669Z
txExpired-total	0	2019-12-25T00:53:43.669Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:43.669Z
txProcessed-total	31	2019-12-25T00:53:43.669Z
queueLength-average	0.2	2019-12-25T00:53:43.669Z
queueLength-value	0	2019-12-25T00:53:43.669Z
serverLoad-average	0.12240949999999996	2019-12-25T00:53:43.669Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:43.669Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:43.669Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:44.670Z
txInjected-total	8	2019-12-25T00:53:44.670Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:44.670Z
txApplied-total	33	2019-12-25T00:53:44.670Z
txRejected-average	0	2019-12-25T00:53:44.670Z
txRejected-total	0	2019-12-25T00:53:44.670Z
txExpired-average	0	2019-12-25T00:53:44.670Z
txExpired-total	0	2019-12-25T00:53:44.670Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:44.670Z
txProcessed-total	31	2019-12-25T00:53:44.670Z
queueLength-average	0.2	2019-12-25T00:53:44.670Z
queueLength-value	0	2019-12-25T00:53:44.670Z
serverLoad-average	0.12345688888888885	2019-12-25T00:53:44.670Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:44.670Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:44.670Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:45.671Z
txInjected-total	8	2019-12-25T00:53:45.671Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:45.671Z
txApplied-total	33	2019-12-25T00:53:45.671Z
txRejected-average	0	2019-12-25T00:53:45.671Z
txRejected-total	0	2019-12-25T00:53:45.671Z
txExpired-average	0	2019-12-25T00:53:45.671Z
txExpired-total	0	2019-12-25T00:53:45.671Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:45.671Z
txProcessed-total	31	2019-12-25T00:53:45.671Z
queueLength-average	0.2	2019-12-25T00:53:45.671Z
queueLength-value	0	2019-12-25T00:53:45.671Z
serverLoad-average	0.12450427777777771	2019-12-25T00:53:45.671Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:45.671Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:45.671Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:46.674Z
txInjected-total	8	2019-12-25T00:53:46.674Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:46.674Z
txApplied-total	33	2019-12-25T00:53:46.674Z
txRejected-average	0	2019-12-25T00:53:46.674Z
txRejected-total	0	2019-12-25T00:53:46.674Z
txExpired-average	0	2019-12-25T00:53:46.674Z
txExpired-total	0	2019-12-25T00:53:46.674Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:46.674Z
txProcessed-total	31	2019-12-25T00:53:46.674Z
queueLength-average	0.2	2019-12-25T00:53:46.674Z
queueLength-value	0	2019-12-25T00:53:46.674Z
serverLoad-average	0.12555166666666662	2019-12-25T00:53:46.674Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:46.674Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:46.674Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:47.675Z
txInjected-total	8	2019-12-25T00:53:47.675Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:47.675Z
txApplied-total	33	2019-12-25T00:53:47.675Z
txRejected-average	0	2019-12-25T00:53:47.675Z
txRejected-total	0	2019-12-25T00:53:47.675Z
txExpired-average	0	2019-12-25T00:53:47.675Z
txExpired-total	0	2019-12-25T00:53:47.675Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:47.675Z
txProcessed-total	31	2019-12-25T00:53:47.675Z
queueLength-average	0.2	2019-12-25T00:53:47.675Z
queueLength-value	0	2019-12-25T00:53:47.675Z
serverLoad-average	0.12659905555555548	2019-12-25T00:53:47.675Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:47.675Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:47.675Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:48.679Z
txInjected-total	8	2019-12-25T00:53:48.679Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:48.679Z
txApplied-total	33	2019-12-25T00:53:48.679Z
txRejected-average	0	2019-12-25T00:53:48.679Z
txRejected-total	0	2019-12-25T00:53:48.679Z
txExpired-average	0	2019-12-25T00:53:48.679Z
txExpired-total	0	2019-12-25T00:53:48.679Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:48.679Z
txProcessed-total	31	2019-12-25T00:53:48.679Z
queueLength-average	0.2	2019-12-25T00:53:48.679Z
queueLength-value	0	2019-12-25T00:53:48.679Z
serverLoad-average	0.12764644444444437	2019-12-25T00:53:48.679Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:48.679Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:48.679Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:49.682Z
txInjected-total	8	2019-12-25T00:53:49.682Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:49.682Z
txApplied-total	33	2019-12-25T00:53:49.682Z
txRejected-average	0	2019-12-25T00:53:49.682Z
txRejected-total	0	2019-12-25T00:53:49.682Z
txExpired-average	0	2019-12-25T00:53:49.682Z
txExpired-total	0	2019-12-25T00:53:49.682Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:49.682Z
txProcessed-total	31	2019-12-25T00:53:49.682Z
queueLength-average	0.2	2019-12-25T00:53:49.682Z
queueLength-value	0	2019-12-25T00:53:49.682Z
serverLoad-average	0.12869383333333326	2019-12-25T00:53:49.682Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:49.682Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:49.682Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:50.688Z
txInjected-total	8	2019-12-25T00:53:50.688Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:50.688Z
txApplied-total	33	2019-12-25T00:53:50.688Z
txRejected-average	0	2019-12-25T00:53:50.688Z
txRejected-total	0	2019-12-25T00:53:50.688Z
txExpired-average	0	2019-12-25T00:53:50.688Z
txExpired-total	0	2019-12-25T00:53:50.688Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:50.688Z
txProcessed-total	31	2019-12-25T00:53:50.688Z
queueLength-average	0.2	2019-12-25T00:53:50.688Z
queueLength-value	0	2019-12-25T00:53:50.688Z
serverLoad-average	0.12974122222222215	2019-12-25T00:53:50.688Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:50.688Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:50.688Z
txInjected-average	0.016666666666666666	2019-12-25T00:53:51.694Z
txInjected-total	8	2019-12-25T00:53:51.694Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:51.694Z
txApplied-total	33	2019-12-25T00:53:51.694Z
txRejected-average	0	2019-12-25T00:53:51.694Z
txRejected-total	0	2019-12-25T00:53:51.694Z
txExpired-average	0	2019-12-25T00:53:51.694Z
txExpired-total	0	2019-12-25T00:53:51.694Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:51.694Z
txProcessed-total	31	2019-12-25T00:53:51.694Z
queueLength-average	0.2	2019-12-25T00:53:51.694Z
queueLength-value	0	2019-12-25T00:53:51.694Z
serverLoad-average	0.13078861111111104	2019-12-25T00:53:51.694Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:51.694Z
txTimeInQueue-average	0.6103166666666667	2019-12-25T00:53:51.694Z
txInjected-average	0	2019-12-25T00:53:52.699Z
txInjected-total	8	2019-12-25T00:53:52.699Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:52.699Z
txApplied-total	33	2019-12-25T00:53:52.699Z
txRejected-average	0	2019-12-25T00:53:52.699Z
txRejected-total	0	2019-12-25T00:53:52.699Z
txExpired-average	0	2019-12-25T00:53:52.699Z
txExpired-total	0	2019-12-25T00:53:52.699Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:52.699Z
txProcessed-total	31	2019-12-25T00:53:52.699Z
queueLength-average	0.18333333333333332	2019-12-25T00:53:52.699Z
queueLength-value	0	2019-12-25T00:53:52.699Z
serverLoad-average	0.13183599999999993	2019-12-25T00:53:52.699Z
serverLoad-value	0.12206333333333334	2019-12-25T00:53:52.699Z
txTimeInQueue-average	0.6020833333333334	2019-12-25T00:53:52.699Z
txInjected-average	0	2019-12-25T00:53:53.700Z
txInjected-total	8	2019-12-25T00:53:53.700Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:53.700Z
txApplied-total	33	2019-12-25T00:53:53.700Z
txRejected-average	0	2019-12-25T00:53:53.700Z
txRejected-total	0	2019-12-25T00:53:53.700Z
txExpired-average	0	2019-12-25T00:53:53.700Z
txExpired-total	0	2019-12-25T00:53:53.700Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:53.700Z
txProcessed-total	31	2019-12-25T00:53:53.700Z
queueLength-average	0.16666666666666666	2019-12-25T00:53:53.700Z
queueLength-value	0	2019-12-25T00:53:53.700Z
serverLoad-average	0.1328284999999999	2019-12-25T00:53:53.700Z
serverLoad-value	0.12041666666666669	2019-12-25T00:53:53.700Z
txTimeInQueue-average	0.5771499999999999	2019-12-25T00:53:53.700Z
txInjected-average	0	2019-12-25T00:53:54.703Z
txInjected-total	8	2019-12-25T00:53:54.703Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:54.703Z
txApplied-total	33	2019-12-25T00:53:54.703Z
txRejected-average	0	2019-12-25T00:53:54.703Z
txRejected-total	0	2019-12-25T00:53:54.703Z
txExpired-average	0	2019-12-25T00:53:54.703Z
txExpired-total	0	2019-12-25T00:53:54.703Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:54.703Z
txProcessed-total	31	2019-12-25T00:53:54.703Z
queueLength-average	0.15	2019-12-25T00:53:54.703Z
queueLength-value	0	2019-12-25T00:53:54.703Z
serverLoad-average	0.1336547777777777	2019-12-25T00:53:54.703Z
serverLoad-value	0.11542999999999999	2019-12-25T00:53:54.703Z
txTimeInQueue-average	0.5355333333333333	2019-12-25T00:53:54.703Z
txInjected-average	0	2019-12-25T00:53:55.705Z
txInjected-total	8	2019-12-25T00:53:55.705Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:55.705Z
txApplied-total	33	2019-12-25T00:53:55.705Z
txRejected-average	0	2019-12-25T00:53:55.705Z
txRejected-total	0	2019-12-25T00:53:55.705Z
txExpired-average	0	2019-12-25T00:53:55.705Z
txExpired-total	0	2019-12-25T00:53:55.705Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:55.705Z
txProcessed-total	31	2019-12-25T00:53:55.705Z
queueLength-average	0.13333333333333333	2019-12-25T00:53:55.705Z
queueLength-value	0	2019-12-25T00:53:55.705Z
serverLoad-average	0.134203611111111	2019-12-25T00:53:55.705Z
serverLoad-value	0.10710666666666666	2019-12-25T00:53:55.705Z
txTimeInQueue-average	0.47723333333333334	2019-12-25T00:53:55.705Z
txInjected-average	0	2019-12-25T00:53:56.706Z
txInjected-total	8	2019-12-25T00:53:56.706Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:56.706Z
txApplied-total	33	2019-12-25T00:53:56.706Z
txRejected-average	0	2019-12-25T00:53:56.706Z
txRejected-total	0	2019-12-25T00:53:56.706Z
txExpired-average	0	2019-12-25T00:53:56.706Z
txExpired-total	0	2019-12-25T00:53:56.706Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:56.706Z
txProcessed-total	31	2019-12-25T00:53:56.706Z
queueLength-average	0.11666666666666667	2019-12-25T00:53:56.706Z
queueLength-value	0	2019-12-25T00:53:56.706Z
serverLoad-average	0.1343637777777777	2019-12-25T00:53:56.706Z
serverLoad-value	0.09544666666666667	2019-12-25T00:53:56.706Z
txTimeInQueue-average	0.40223333333333333	2019-12-25T00:53:56.706Z
txInjected-average	0	2019-12-25T00:53:57.710Z
txInjected-total	8	2019-12-25T00:53:57.710Z
txApplied-average	0.03333333333333333	2019-12-25T00:53:57.710Z
txApplied-total	33	2019-12-25T00:53:57.710Z
txRejected-average	0	2019-12-25T00:53:57.710Z
txRejected-total	0	2019-12-25T00:53:57.710Z
txExpired-average	0	2019-12-25T00:53:57.710Z
txExpired-total	0	2019-12-25T00:53:57.710Z
txProcessed-average	0.03333333333333333	2019-12-25T00:53:57.710Z
txProcessed-total	31	2019-12-25T00:53:57.710Z
queueLength-average	0.1	2019-12-25T00:53:57.710Z
queueLength-value	0	2019-12-25T00:53:57.710Z
serverLoad-average	0.13402394444444438	2019-12-25T00:53:57.710Z
serverLoad-value	0.08044666666666667	2019-12-25T00:53:57.710Z
txTimeInQueue-average	0.3105	2019-12-25T00:53:57.710Z
txInjected-average	0	2019-12-25T00:53:58.712Z
txInjected-total	8	2019-12-25T00:53:58.712Z
txApplied-average	0.016666666666666666	2019-12-25T00:53:58.712Z
txApplied-total	33	2019-12-25T00:53:58.712Z
txRejected-average	0	2019-12-25T00:53:58.712Z
txRejected-total	0	2019-12-25T00:53:58.712Z
txExpired-average	0	2019-12-25T00:53:58.712Z
txExpired-total	0	2019-12-25T00:53:58.712Z
txProcessed-average	0.016666666666666666	2019-12-25T00:53:58.712Z
txProcessed-total	31	2019-12-25T00:53:58.712Z
queueLength-average	0.1	2019-12-25T00:53:58.712Z
queueLength-value	0	2019-12-25T00:53:58.712Z
serverLoad-average	0.13307255555555547	2019-12-25T00:53:58.712Z
serverLoad-value	0.0621	2019-12-25T00:53:58.712Z
txTimeInQueue-average	0.3105	2019-12-25T00:53:58.712Z
txInjected-average	0	2019-12-25T00:53:59.713Z
txInjected-total	8	2019-12-25T00:53:59.713Z
txApplied-average	0.016666666666666666	2019-12-25T00:53:59.713Z
txApplied-total	33	2019-12-25T00:53:59.713Z
txRejected-average	0	2019-12-25T00:53:59.713Z
txRejected-total	0	2019-12-25T00:53:59.713Z
txExpired-average	0	2019-12-25T00:53:59.713Z
txExpired-total	0	2019-12-25T00:53:59.713Z
txProcessed-average	0.016666666666666666	2019-12-25T00:53:59.713Z
txProcessed-total	31	2019-12-25T00:53:59.713Z
queueLength-average	0.1	2019-12-25T00:53:59.713Z
queueLength-value	0	2019-12-25T00:53:59.713Z
serverLoad-average	0.13212116666666657	2019-12-25T00:53:59.713Z
serverLoad-value	0.0621	2019-12-25T00:53:59.713Z
txTimeInQueue-average	0.3105	2019-12-25T00:53:59.713Z
txInjected-average	0	2019-12-25T00:54:00.718Z
txInjected-total	8	2019-12-25T00:54:00.718Z
txApplied-average	0.016666666666666666	2019-12-25T00:54:00.718Z
txApplied-total	33	2019-12-25T00:54:00.718Z
txRejected-average	0	2019-12-25T00:54:00.718Z
txRejected-total	0	2019-12-25T00:54:00.718Z
txExpired-average	0	2019-12-25T00:54:00.718Z
txExpired-total	0	2019-12-25T00:54:00.718Z
txProcessed-average	0.016666666666666666	2019-12-25T00:54:00.718Z
txProcessed-total	31	2019-12-25T00:54:00.718Z
queueLength-average	0.1	2019-12-25T00:54:00.718Z
queueLength-value	0	2019-12-25T00:54:00.718Z
serverLoad-average	0.1311697777777777	2019-12-25T00:54:00.718Z
serverLoad-value	0.0621	2019-12-25T00:54:00.718Z
txTimeInQueue-average	0.3105	2019-12-25T00:54:00.718Z
txInjected-average	0	2019-12-25T00:54:01.723Z
txInjected-total	8	2019-12-25T00:54:01.723Z
txApplied-average	0.016666666666666666	2019-12-25T00:54:01.723Z
txApplied-total	33	2019-12-25T00:54:01.723Z
txRejected-average	0	2019-12-25T00:54:01.723Z
txRejected-total	0	2019-12-25T00:54:01.723Z
txExpired-average	0	2019-12-25T00:54:01.723Z
txExpired-total	0	2019-12-25T00:54:01.723Z
txProcessed-average	0.016666666666666666	2019-12-25T00:54:01.723Z
txProcessed-total	31	2019-12-25T00:54:01.723Z
queueLength-average	0.1	2019-12-25T00:54:01.723Z
queueLength-value	0	2019-12-25T00:54:01.723Z
serverLoad-average	0.13021838888888881	2019-12-25T00:54:01.723Z
serverLoad-value	0.0621	2019-12-25T00:54:01.723Z
txTimeInQueue-average	0.3105	2019-12-25T00:54:01.723Z
txInjected-average	0	2019-12-25T00:54:02.726Z
txInjected-total	8	2019-12-25T00:54:02.726Z
txApplied-average	0.016666666666666666	2019-12-25T00:54:02.726Z
txApplied-total	33	2019-12-25T00:54:02.726Z
txRejected-average	0	2019-12-25T00:54:02.726Z
txRejected-total	0	2019-12-25T00:54:02.726Z
txExpired-average	0	2019-12-25T00:54:02.726Z
txExpired-total	0	2019-12-25T00:54:02.726Z
txProcessed-average	0.016666666666666666	2019-12-25T00:54:02.726Z
txProcessed-total	31	2019-12-25T00:54:02.726Z
queueLength-average	0.1	2019-12-25T00:54:02.726Z
queueLength-value	0	2019-12-25T00:54:02.726Z
serverLoad-average	0.1292669999999999	2019-12-25T00:54:02.726Z
serverLoad-value	0.0621	2019-12-25T00:54:02.726Z
txTimeInQueue-average	0.3105	2019-12-25T00:54:02.726Z
txInjected-average	0	2019-12-25T00:54:03.726Z
txInjected-total	8	2019-12-25T00:54:03.726Z
txApplied-average	0.016666666666666666	2019-12-25T00:54:03.726Z
txApplied-total	33	2019-12-25T00:54:03.726Z
txRejected-average	0	2019-12-25T00:54:03.726Z
txRejected-total	0	2019-12-25T00:54:03.726Z
txExpired-average	0	2019-12-25T00:54:03.726Z
txExpired-total	0	2019-12-25T00:54:03.726Z
txProcessed-average	0.016666666666666666	2019-12-25T00:54:03.726Z
txProcessed-total	31	2019-12-25T00:54:03.726Z
queueLength-average	0.1	2019-12-25T00:54:03.726Z
queueLength-value	0	2019-12-25T00:54:03.726Z
serverLoad-average	0.12831561111111103	2019-12-25T00:54:03.726Z
serverLoad-value	0.0621	2019-12-25T00:54:03.726Z
txTimeInQueue-average	0.3105	2019-12-25T00:54:03.726Z
txInjected-average	0	2019-12-25T00:54:04.728Z
txInjected-total	8	2019-12-25T00:54:04.728Z
txApplied-average	0.016666666666666666	2019-12-25T00:54:04.728Z
txApplied-total	33	2019-12-25T00:54:04.728Z
txRejected-average	0	2019-12-25T00:54:04.728Z
txRejected-total	0	2019-12-25T00:54:04.728Z
txExpired-average	0	2019-12-25T00:54:04.728Z
txExpired-total	0	2019-12-25T00:54:04.728Z
txProcessed-average	0.016666666666666666	2019-12-25T00:54:04.728Z
txProcessed-total	31	2019-12-25T00:54:04.728Z
queueLength-average	0.1	2019-12-25T00:54:04.728Z
queueLength-value	0	2019-12-25T00:54:04.728Z
serverLoad-average	0.12736422222222216	2019-12-25T00:54:04.728Z
serverLoad-value	0.0621	2019-12-25T00:54:04.728Z
txTimeInQueue-average	0.3105	2019-12-25T00:54:04.728Z
txInjected-average	0	2019-12-25T00:54:05.731Z
txInjected-total	8	2019-12-25T00:54:05.731Z
txApplied-average	0.016666666666666666	2019-12-25T00:54:05.731Z
txApplied-total	33	2019-12-25T00:54:05.731Z
txRejected-average	0	2019-12-25T00:54:05.731Z
txRejected-total	0	2019-12-25T00:54:05.731Z
txExpired-average	0	2019-12-25T00:54:05.731Z
txExpired-total	0	2019-12-25T00:54:05.731Z
txProcessed-average	0.016666666666666666	2019-12-25T00:54:05.731Z
