Name	Value	Time
txRejected-average	0	2019-12-25T00:47:07.139Z
txRejected-total	0	2019-12-25T00:47:07.139Z
txExpired-average	0	2019-12-25T00:47:07.139Z
txExpired-total	0	2019-12-25T00:47:07.139Z
txProcessed-average	0	2019-12-25T00:47:07.139Z
txProcessed-total	3	2019-12-25T00:47:07.139Z
queueLength-average	0.4166666666666667	2019-12-25T00:47:07.139Z
queueLength-value	1	2019-12-25T00:47:07.139Z
serverLoad-average	0.1433061388888888	2019-12-25T00:47:07.139Z
serverLoad-value	0.12036666666666666	2019-12-25T00:47:07.139Z
txTimeInQueue-average	0.6037833333333333	2019-12-25T00:47:07.139Z
txInjected-average	0	2019-12-25T00:47:08.142Z
txInjected-total	7	2019-12-25T00:47:08.142Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:08.142Z
txApplied-total	14	2019-12-25T00:47:08.142Z
txRejected-average	0	2019-12-25T00:47:08.142Z
txRejected-total	0	2019-12-25T00:47:08.142Z
txExpired-average	0	2019-12-25T00:47:08.142Z
txExpired-total	0	2019-12-25T00:47:08.142Z
txProcessed-average	0	2019-12-25T00:47:08.142Z
txProcessed-total	3	2019-12-25T00:47:08.142Z
queueLength-average	0.38333333333333336	2019-12-25T00:47:08.142Z
queueLength-value	1	2019-12-25T00:47:08.142Z
serverLoad-average	0.14417208333333326	2019-12-25T00:47:08.142Z
serverLoad-value	0.12075666666666666	2019-12-25T00:47:08.142Z
txTimeInQueue-average	0.6064083333333333	2019-12-25T00:47:08.142Z
txInjected-average	0	2019-12-25T00:47:09.143Z
txInjected-total	7	2019-12-25T00:47:09.143Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:09.143Z
txApplied-total	14	2019-12-25T00:47:09.143Z
txRejected-average	0	2019-12-25T00:47:09.143Z
txRejected-total	0	2019-12-25T00:47:09.143Z
txExpired-average	0	2019-12-25T00:47:09.143Z
txExpired-total	0	2019-12-25T00:47:09.143Z
txProcessed-average	0	2019-12-25T00:47:09.143Z
txProcessed-total	3	2019-12-25T00:47:09.143Z
queueLength-average	0.35	2019-12-25T00:47:09.143Z
queueLength-value	1	2019-12-25T00:47:09.143Z
serverLoad-average	0.14499330555555548	2019-12-25T00:47:09.143Z
serverLoad-value	0.12128166666666666	2019-12-25T00:47:09.143Z
txTimeInQueue-average	0.6090333333333333	2019-12-25T00:47:09.143Z
txInjected-average	0	2019-12-25T00:47:10.143Z
txInjected-total	7	2019-12-25T00:47:10.143Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:10.143Z
txApplied-total	14	2019-12-25T00:47:10.143Z
txRejected-average	0	2019-12-25T00:47:10.143Z
txRejected-total	0	2019-12-25T00:47:10.143Z
txExpired-average	0	2019-12-25T00:47:10.143Z
txExpired-total	0	2019-12-25T00:47:10.143Z
txProcessed-average	0	2019-12-25T00:47:10.143Z
txProcessed-total	3	2019-12-25T00:47:10.143Z
queueLength-average	0.31666666666666665	2019-12-25T00:47:10.143Z
queueLength-value	1	2019-12-25T00:47:10.143Z
serverLoad-average	0.14571419444444436	2019-12-25T00:47:10.143Z
serverLoad-value	0.12180666666666666	2019-12-25T00:47:10.143Z
txTimeInQueue-average	0.6116583333333333	2019-12-25T00:47:10.143Z
txInjected-average	0	2019-12-25T00:47:11.146Z
txInjected-total	7	2019-12-25T00:47:11.146Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:11.146Z
txApplied-total	14	2019-12-25T00:47:11.146Z
txRejected-average	0	2019-12-25T00:47:11.146Z
txRejected-total	0	2019-12-25T00:47:11.146Z
txExpired-average	0	2019-12-25T00:47:11.146Z
txExpired-total	0	2019-12-25T00:47:11.146Z
txProcessed-average	0	2019-12-25T00:47:11.146Z
txProcessed-total	3	2019-12-25T00:47:11.146Z
queueLength-average	0.2833333333333333	2019-12-25T00:47:11.146Z
queueLength-value	1	2019-12-25T00:47:11.146Z
serverLoad-average	0.14627919444444437	2019-12-25T00:47:11.146Z
serverLoad-value	0.12233166666666666	2019-12-25T00:47:11.146Z
txTimeInQueue-average	0.6142833333333333	2019-12-25T00:47:11.146Z
txInjected-average	0	2019-12-25T00:47:12.147Z
txInjected-total	7	2019-12-25T00:47:12.147Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:12.147Z
txApplied-total	14	2019-12-25T00:47:12.147Z
txRejected-average	0	2019-12-25T00:47:12.147Z
txRejected-total	0	2019-12-25T00:47:12.147Z
txExpired-average	0	2019-12-25T00:47:12.147Z
txExpired-total	0	2019-12-25T00:47:12.147Z
txProcessed-average	0	2019-12-25T00:47:12.147Z
txProcessed-total	3	2019-12-25T00:47:12.147Z
queueLength-average	0.25	2019-12-25T00:47:12.147Z
queueLength-value	1	2019-12-25T00:47:12.147Z
serverLoad-average	0.14663258333333323	2019-12-25T00:47:12.147Z
serverLoad-value	0.12285666666666666	2019-12-25T00:47:12.147Z
txTimeInQueue-average	0.6169083333333333	2019-12-25T00:47:12.147Z
txInjected-average	0	2019-12-25T00:47:13.150Z
txInjected-total	7	2019-12-25T00:47:13.150Z
txApplied-average	0.08333333333333333	2019-12-25T00:47:13.150Z
txApplied-total	15	2019-12-25T00:47:13.150Z
txRejected-average	0	2019-12-25T00:47:13.150Z
txRejected-total	0	2019-12-25T00:47:13.150Z
txExpired-average	0	2019-12-25T00:47:13.150Z
txExpired-total	0	2019-12-25T00:47:13.150Z
txProcessed-average	0	2019-12-25T00:47:13.150Z
txProcessed-total	3	2019-12-25T00:47:13.150Z
queueLength-average	0.2	2019-12-25T00:47:13.150Z
queueLength-value	0	2019-12-25T00:47:13.150Z
serverLoad-average	0.14671874999999993	2019-12-25T00:47:13.150Z
serverLoad-value	0.12338166666666665	2019-12-25T00:47:13.150Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:13.150Z
txInjected-average	0	2019-12-25T00:47:14.153Z
txInjected-total	7	2019-12-25T00:47:14.153Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:14.153Z
txApplied-total	15	2019-12-25T00:47:14.153Z
txRejected-average	0	2019-12-25T00:47:14.153Z
txRejected-total	0	2019-12-25T00:47:14.153Z
txExpired-average	0	2019-12-25T00:47:14.153Z
txExpired-total	0	2019-12-25T00:47:14.153Z
txProcessed-average	0	2019-12-25T00:47:14.153Z
txProcessed-total	3	2019-12-25T00:47:14.153Z
queueLength-average	0.2	2019-12-25T00:47:14.153Z
queueLength-value	0	2019-12-25T00:47:14.153Z
serverLoad-average	0.14614174999999993	2019-12-25T00:47:14.153Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:14.153Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:14.153Z
txInjected-average	0	2019-12-25T00:47:15.158Z
txInjected-total	7	2019-12-25T00:47:15.158Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:15.158Z
txApplied-total	15	2019-12-25T00:47:15.158Z
txRejected-average	0	2019-12-25T00:47:15.158Z
txRejected-total	0	2019-12-25T00:47:15.158Z
txExpired-average	0	2019-12-25T00:47:15.158Z
txExpired-total	0	2019-12-25T00:47:15.158Z
txProcessed-average	0	2019-12-25T00:47:15.158Z
txProcessed-total	3	2019-12-25T00:47:15.158Z
queueLength-average	0.2	2019-12-25T00:47:15.158Z
queueLength-value	0	2019-12-25T00:47:15.158Z
serverLoad-average	0.14556474999999997	2019-12-25T00:47:15.158Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:15.158Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:15.158Z
txInjected-average	0	2019-12-25T00:47:16.162Z
txInjected-total	7	2019-12-25T00:47:16.162Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:16.162Z
txApplied-total	15	2019-12-25T00:47:16.162Z
txRejected-average	0	2019-12-25T00:47:16.162Z
txRejected-total	0	2019-12-25T00:47:16.162Z
txExpired-average	0	2019-12-25T00:47:16.162Z
txExpired-total	0	2019-12-25T00:47:16.162Z
txProcessed-average	0	2019-12-25T00:47:16.162Z
txProcessed-total	3	2019-12-25T00:47:16.162Z
queueLength-average	0.2	2019-12-25T00:47:16.162Z
queueLength-value	0	2019-12-25T00:47:16.162Z
serverLoad-average	0.14498774999999994	2019-12-25T00:47:16.162Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:16.162Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:16.162Z
txInjected-average	0	2019-12-25T00:47:17.166Z
txInjected-total	7	2019-12-25T00:47:17.166Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:17.166Z
txApplied-total	15	2019-12-25T00:47:17.166Z
txRejected-average	0	2019-12-25T00:47:17.166Z
txRejected-total	0	2019-12-25T00:47:17.166Z
txExpired-average	0	2019-12-25T00:47:17.166Z
txExpired-total	0	2019-12-25T00:47:17.166Z
txProcessed-average	0	2019-12-25T00:47:17.166Z
txProcessed-total	3	2019-12-25T00:47:17.166Z
queueLength-average	0.2	2019-12-25T00:47:17.166Z
queueLength-value	0	2019-12-25T00:47:17.166Z
serverLoad-average	0.14441074999999995	2019-12-25T00:47:17.166Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:17.166Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:17.166Z
txInjected-average	0	2019-12-25T00:47:18.170Z
txInjected-total	7	2019-12-25T00:47:18.170Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:18.170Z
txApplied-total	15	2019-12-25T00:47:18.170Z
txRejected-average	0	2019-12-25T00:47:18.170Z
txRejected-total	0	2019-12-25T00:47:18.170Z
txExpired-average	0	2019-12-25T00:47:18.170Z
txExpired-total	0	2019-12-25T00:47:18.170Z
txProcessed-average	0	2019-12-25T00:47:18.170Z
txProcessed-total	3	2019-12-25T00:47:18.170Z
queueLength-average	0.2	2019-12-25T00:47:18.170Z
queueLength-value	0	2019-12-25T00:47:18.170Z
serverLoad-average	0.14383374999999995	2019-12-25T00:47:18.170Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:18.170Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:18.170Z
txInjected-average	0	2019-12-25T00:47:19.175Z
txInjected-total	7	2019-12-25T00:47:19.175Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:19.175Z
txApplied-total	15	2019-12-25T00:47:19.175Z
txRejected-average	0	2019-12-25T00:47:19.175Z
txRejected-total	0	2019-12-25T00:47:19.175Z
txExpired-average	0	2019-12-25T00:47:19.175Z
txExpired-total	0	2019-12-25T00:47:19.175Z
txProcessed-average	0	2019-12-25T00:47:19.175Z
txProcessed-total	3	2019-12-25T00:47:19.175Z
queueLength-average	0.2	2019-12-25T00:47:19.175Z
queueLength-value	0	2019-12-25T00:47:19.175Z
serverLoad-average	0.14325674999999996	2019-12-25T00:47:19.175Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:19.175Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:19.175Z
txInjected-average	0	2019-12-25T00:47:20.175Z
txInjected-total	7	2019-12-25T00:47:20.175Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:20.175Z
txApplied-total	15	2019-12-25T00:47:20.175Z
txRejected-average	0	2019-12-25T00:47:20.175Z
txRejected-total	0	2019-12-25T00:47:20.175Z
txExpired-average	0	2019-12-25T00:47:20.175Z
txExpired-total	0	2019-12-25T00:47:20.175Z
txProcessed-average	0	2019-12-25T00:47:20.175Z
txProcessed-total	3	2019-12-25T00:47:20.175Z
queueLength-average	0.2	2019-12-25T00:47:20.175Z
queueLength-value	0	2019-12-25T00:47:20.175Z
serverLoad-average	0.14267975	2019-12-25T00:47:20.175Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:20.175Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:20.175Z
txInjected-average	0	2019-12-25T00:47:21.177Z
txInjected-total	7	2019-12-25T00:47:21.177Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:21.177Z
txApplied-total	15	2019-12-25T00:47:21.177Z
txRejected-average	0	2019-12-25T00:47:21.177Z
txRejected-total	0	2019-12-25T00:47:21.177Z
txExpired-average	0	2019-12-25T00:47:21.177Z
txExpired-total	0	2019-12-25T00:47:21.177Z
txProcessed-average	0	2019-12-25T00:47:21.177Z
txProcessed-total	3	2019-12-25T00:47:21.177Z
queueLength-average	0.2	2019-12-25T00:47:21.177Z
queueLength-value	0	2019-12-25T00:47:21.177Z
serverLoad-average	0.14210274999999997	2019-12-25T00:47:21.177Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:21.177Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:21.177Z
txInjected-average	0	2019-12-25T00:47:22.179Z
txInjected-total	7	2019-12-25T00:47:22.179Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:22.179Z
txApplied-total	15	2019-12-25T00:47:22.179Z
txRejected-average	0	2019-12-25T00:47:22.179Z
txRejected-total	0	2019-12-25T00:47:22.179Z
txExpired-average	0	2019-12-25T00:47:22.179Z
txExpired-total	0	2019-12-25T00:47:22.179Z
txProcessed-average	0	2019-12-25T00:47:22.179Z
txProcessed-total	3	2019-12-25T00:47:22.179Z
queueLength-average	0.2	2019-12-25T00:47:22.179Z
queueLength-value	0	2019-12-25T00:47:22.179Z
serverLoad-average	0.14152574999999998	2019-12-25T00:47:22.179Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:22.179Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:22.179Z
txInjected-average	0	2019-12-25T00:47:23.181Z
txInjected-total	7	2019-12-25T00:47:23.181Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:23.181Z
txApplied-total	15	2019-12-25T00:47:23.181Z
txRejected-average	0	2019-12-25T00:47:23.181Z
txRejected-total	0	2019-12-25T00:47:23.181Z
txExpired-average	0	2019-12-25T00:47:23.181Z
txExpired-total	0	2019-12-25T00:47:23.181Z
txProcessed-average	0	2019-12-25T00:47:23.181Z
txProcessed-total	3	2019-12-25T00:47:23.181Z
queueLength-average	0.2	2019-12-25T00:47:23.181Z
queueLength-value	0	2019-12-25T00:47:23.181Z
serverLoad-average	0.14094875	2019-12-25T00:47:23.181Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:23.181Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:23.181Z
txInjected-average	0	2019-12-25T00:47:24.183Z
txInjected-total	7	2019-12-25T00:47:24.183Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:24.183Z
txApplied-total	15	2019-12-25T00:47:24.183Z
txRejected-average	0	2019-12-25T00:47:24.183Z
txRejected-total	0	2019-12-25T00:47:24.183Z
txExpired-average	0	2019-12-25T00:47:24.183Z
txExpired-total	0	2019-12-25T00:47:24.183Z
txProcessed-average	0	2019-12-25T00:47:24.183Z
txProcessed-total	3	2019-12-25T00:47:24.183Z
queueLength-average	0.2	2019-12-25T00:47:24.183Z
queueLength-value	0	2019-12-25T00:47:24.183Z
serverLoad-average	0.14037175	2019-12-25T00:47:24.183Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:24.183Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:24.183Z
txInjected-average	0	2019-12-25T00:47:25.186Z
txInjected-total	7	2019-12-25T00:47:25.186Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:25.186Z
txApplied-total	15	2019-12-25T00:47:25.186Z
txRejected-average	0	2019-12-25T00:47:25.186Z
txRejected-total	0	2019-12-25T00:47:25.186Z
txExpired-average	0	2019-12-25T00:47:25.186Z
txExpired-total	0	2019-12-25T00:47:25.186Z
txProcessed-average	0	2019-12-25T00:47:25.186Z
txProcessed-total	3	2019-12-25T00:47:25.186Z
queueLength-average	0.2	2019-12-25T00:47:25.186Z
queueLength-value	0	2019-12-25T00:47:25.186Z
serverLoad-average	0.13979475	2019-12-25T00:47:25.186Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:25.186Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:25.186Z
txInjected-average	0	2019-12-25T00:47:26.188Z
txInjected-total	7	2019-12-25T00:47:26.188Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:26.188Z
txApplied-total	15	2019-12-25T00:47:26.188Z
txRejected-average	0	2019-12-25T00:47:26.188Z
txRejected-total	0	2019-12-25T00:47:26.188Z
txExpired-average	0	2019-12-25T00:47:26.188Z
txExpired-total	0	2019-12-25T00:47:26.188Z
txProcessed-average	0	2019-12-25T00:47:26.188Z
txProcessed-total	3	2019-12-25T00:47:26.188Z
queueLength-average	0.2	2019-12-25T00:47:26.188Z
queueLength-value	0	2019-12-25T00:47:26.188Z
serverLoad-average	0.13921775	2019-12-25T00:47:26.188Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:26.188Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:26.188Z
txInjected-average	0	2019-12-25T00:47:27.190Z
txInjected-total	7	2019-12-25T00:47:27.190Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:27.190Z
txApplied-total	15	2019-12-25T00:47:27.190Z
txRejected-average	0	2019-12-25T00:47:27.190Z
txRejected-total	0	2019-12-25T00:47:27.190Z
txExpired-average	0	2019-12-25T00:47:27.190Z
txExpired-total	0	2019-12-25T00:47:27.190Z
txProcessed-average	0	2019-12-25T00:47:27.190Z
txProcessed-total	3	2019-12-25T00:47:27.190Z
queueLength-average	0.2	2019-12-25T00:47:27.190Z
queueLength-value	0	2019-12-25T00:47:27.190Z
serverLoad-average	0.13864075	2019-12-25T00:47:27.190Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:27.190Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:27.190Z
txInjected-average	0	2019-12-25T00:47:28.192Z
txInjected-total	7	2019-12-25T00:47:28.192Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:28.192Z
txApplied-total	15	2019-12-25T00:47:28.192Z
txRejected-average	0	2019-12-25T00:47:28.192Z
txRejected-total	0	2019-12-25T00:47:28.192Z
txExpired-average	0	2019-12-25T00:47:28.192Z
txExpired-total	0	2019-12-25T00:47:28.192Z
txProcessed-average	0	2019-12-25T00:47:28.192Z
txProcessed-total	3	2019-12-25T00:47:28.192Z
queueLength-average	0.2	2019-12-25T00:47:28.192Z
queueLength-value	0	2019-12-25T00:47:28.192Z
serverLoad-average	0.13806375000000004	2019-12-25T00:47:28.192Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:28.192Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:28.192Z
txInjected-average	0	2019-12-25T00:47:29.198Z
txInjected-total	7	2019-12-25T00:47:29.198Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:29.198Z
txApplied-total	15	2019-12-25T00:47:29.198Z
txRejected-average	0	2019-12-25T00:47:29.198Z
txRejected-total	0	2019-12-25T00:47:29.198Z
txExpired-average	0	2019-12-25T00:47:29.198Z
txExpired-total	0	2019-12-25T00:47:29.198Z
txProcessed-average	0	2019-12-25T00:47:29.198Z
txProcessed-total	3	2019-12-25T00:47:29.198Z
queueLength-average	0.2	2019-12-25T00:47:29.198Z
queueLength-value	0	2019-12-25T00:47:29.198Z
serverLoad-average	0.13748675000000002	2019-12-25T00:47:29.198Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:29.198Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:29.198Z
txInjected-average	0	2019-12-25T00:47:30.198Z
txInjected-total	7	2019-12-25T00:47:30.198Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:30.198Z
txApplied-total	15	2019-12-25T00:47:30.198Z
txRejected-average	0	2019-12-25T00:47:30.198Z
txRejected-total	0	2019-12-25T00:47:30.198Z
txExpired-average	0	2019-12-25T00:47:30.198Z
txExpired-total	0	2019-12-25T00:47:30.198Z
txProcessed-average	0	2019-12-25T00:47:30.198Z
txProcessed-total	3	2019-12-25T00:47:30.198Z
queueLength-average	0.2	2019-12-25T00:47:30.198Z
queueLength-value	0	2019-12-25T00:47:30.198Z
serverLoad-average	0.13690975000000002	2019-12-25T00:47:30.198Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:30.198Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:30.198Z
txInjected-average	0	2019-12-25T00:47:31.200Z
txInjected-total	7	2019-12-25T00:47:31.200Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:31.200Z
txApplied-total	15	2019-12-25T00:47:31.200Z
txRejected-average	0	2019-12-25T00:47:31.200Z
txRejected-total	0	2019-12-25T00:47:31.200Z
txExpired-average	0	2019-12-25T00:47:31.200Z
txExpired-total	0	2019-12-25T00:47:31.200Z
txProcessed-average	0	2019-12-25T00:47:31.200Z
txProcessed-total	3	2019-12-25T00:47:31.200Z
queueLength-average	0.2	2019-12-25T00:47:31.200Z
queueLength-value	0	2019-12-25T00:47:31.200Z
serverLoad-average	0.13633275000000006	2019-12-25T00:47:31.200Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:31.200Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:31.200Z
txInjected-average	0	2019-12-25T00:47:32.202Z
txInjected-total	7	2019-12-25T00:47:32.202Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:32.202Z
txApplied-total	15	2019-12-25T00:47:32.202Z
txRejected-average	0	2019-12-25T00:47:32.202Z
txRejected-total	0	2019-12-25T00:47:32.202Z
txExpired-average	0	2019-12-25T00:47:32.202Z
txExpired-total	0	2019-12-25T00:47:32.202Z
txProcessed-average	0	2019-12-25T00:47:32.202Z
txProcessed-total	3	2019-12-25T00:47:32.202Z
queueLength-average	0.2	2019-12-25T00:47:32.202Z
queueLength-value	0	2019-12-25T00:47:32.202Z
serverLoad-average	0.13575575000000004	2019-12-25T00:47:32.202Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:32.202Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:32.202Z
txInjected-average	0	2019-12-25T00:47:33.204Z
txInjected-total	7	2019-12-25T00:47:33.204Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:33.204Z
txApplied-total	15	2019-12-25T00:47:33.204Z
txRejected-average	0	2019-12-25T00:47:33.204Z
txRejected-total	0	2019-12-25T00:47:33.204Z
txExpired-average	0	2019-12-25T00:47:33.204Z
txExpired-total	0	2019-12-25T00:47:33.204Z
txProcessed-average	0	2019-12-25T00:47:33.204Z
txProcessed-total	3	2019-12-25T00:47:33.204Z
queueLength-average	0.2	2019-12-25T00:47:33.204Z
queueLength-value	0	2019-12-25T00:47:33.204Z
serverLoad-average	0.13517875000000007	2019-12-25T00:47:33.204Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:33.204Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:33.204Z
txInjected-average	0	2019-12-25T00:47:34.205Z
txInjected-total	7	2019-12-25T00:47:34.205Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:34.205Z
txApplied-total	15	2019-12-25T00:47:34.205Z
txRejected-average	0	2019-12-25T00:47:34.205Z
txRejected-total	0	2019-12-25T00:47:34.205Z
txExpired-average	0	2019-12-25T00:47:34.205Z
txExpired-total	0	2019-12-25T00:47:34.205Z
txProcessed-average	0	2019-12-25T00:47:34.205Z
txProcessed-total	3	2019-12-25T00:47:34.205Z
queueLength-average	0.2	2019-12-25T00:47:34.205Z
queueLength-value	0	2019-12-25T00:47:34.205Z
serverLoad-average	0.13460175000000005	2019-12-25T00:47:34.205Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:34.205Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:34.205Z
txInjected-average	0	2019-12-25T00:47:35.207Z
txInjected-total	7	2019-12-25T00:47:35.207Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:35.207Z
txApplied-total	15	2019-12-25T00:47:35.207Z
txRejected-average	0	2019-12-25T00:47:35.207Z
txRejected-total	0	2019-12-25T00:47:35.207Z
txExpired-average	0	2019-12-25T00:47:35.207Z
txExpired-total	0	2019-12-25T00:47:35.207Z
txProcessed-average	0	2019-12-25T00:47:35.207Z
txProcessed-total	3	2019-12-25T00:47:35.207Z
queueLength-average	0.2	2019-12-25T00:47:35.207Z
queueLength-value	0	2019-12-25T00:47:35.207Z
serverLoad-average	0.13402475000000008	2019-12-25T00:47:35.207Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:35.207Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:35.207Z
txInjected-average	0	2019-12-25T00:47:36.208Z
txInjected-total	7	2019-12-25T00:47:36.208Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:36.208Z
txApplied-total	15	2019-12-25T00:47:36.208Z
txRejected-average	0	2019-12-25T00:47:36.208Z
txRejected-total	0	2019-12-25T00:47:36.208Z
txExpired-average	0	2019-12-25T00:47:36.208Z
txExpired-total	0	2019-12-25T00:47:36.208Z
txProcessed-average	0	2019-12-25T00:47:36.208Z
txProcessed-total	3	2019-12-25T00:47:36.208Z
queueLength-average	0.2	2019-12-25T00:47:36.208Z
queueLength-value	0	2019-12-25T00:47:36.208Z
serverLoad-average	0.1334477500000001	2019-12-25T00:47:36.208Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:36.208Z
txTimeInQueue-average	0.5174333333333333	2019-12-25T00:47:36.208Z
txInjected-average	0	2019-12-25T00:47:37.212Z
txInjected-total	7	2019-12-25T00:47:37.212Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:37.212Z
txApplied-total	15	2019-12-25T00:47:37.212Z
txRejected-average	0	2019-12-25T00:47:37.212Z
txRejected-total	0	2019-12-25T00:47:37.212Z
txExpired-average	0	2019-12-25T00:47:37.212Z
txExpired-total	0	2019-12-25T00:47:37.212Z
txProcessed-average	0	2019-12-25T00:47:37.212Z
txProcessed-total	3	2019-12-25T00:47:37.212Z
queueLength-average	0.21666666666666667	2019-12-25T00:47:37.212Z
queueLength-value	2	2019-12-25T00:47:37.212Z
serverLoad-average	0.1328707500000001	2019-12-25T00:47:37.212Z
serverLoad-value	0.10348666666666666	2019-12-25T00:47:37.212Z
txTimeInQueue-average	0.5197999999999999	2019-12-25T00:47:37.212Z
txInjected-average	0	2019-12-25T00:47:38.211Z
txInjected-total	7	2019-12-25T00:47:38.211Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:38.211Z
txApplied-total	15	2019-12-25T00:47:38.211Z
txRejected-average	0	2019-12-25T00:47:38.211Z
txRejected-total	0	2019-12-25T00:47:38.211Z
txExpired-average	0	2019-12-25T00:47:38.211Z
txExpired-total	0	2019-12-25T00:47:38.211Z
txProcessed-average	0	2019-12-25T00:47:38.211Z
txProcessed-total	3	2019-12-25T00:47:38.211Z
queueLength-average	0.23333333333333334	2019-12-25T00:47:38.211Z
queueLength-value	2	2019-12-25T00:47:38.211Z
serverLoad-average	0.13229891666666677	2019-12-25T00:47:38.211Z
serverLoad-value	0.10395999999999998	2019-12-25T00:47:38.211Z
txTimeInQueue-average	0.5221	2019-12-25T00:47:38.211Z
txInjected-average	0	2019-12-25T00:47:39.211Z
txInjected-total	7	2019-12-25T00:47:39.211Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:39.211Z
txApplied-total	15	2019-12-25T00:47:39.211Z
txRejected-average	0	2019-12-25T00:47:39.211Z
txRejected-total	0	2019-12-25T00:47:39.211Z
txExpired-average	0	2019-12-25T00:47:39.211Z
txExpired-total	0	2019-12-25T00:47:39.211Z
txProcessed-average	0	2019-12-25T00:47:39.211Z
txProcessed-total	3	2019-12-25T00:47:39.211Z
queueLength-average	0.25	2019-12-25T00:47:39.211Z
queueLength-value	2	2019-12-25T00:47:39.211Z
serverLoad-average	0.13167630555555565	2019-12-25T00:47:39.211Z
serverLoad-value	0.10442	2019-12-25T00:47:39.211Z
